Input
619;Ceramic Matrix;511 N Virginia Ave;Winter Park;FL;32789;(407) 666-3247;www.ceramicmatrix.com
621;Acacia Hardwoods Inc;4614 130th St;Lubbock;TX;79424;(806) 794-5099;www.acaciahardwoods.net
622;Flooring 101;1720 Jones Way;Oxnard;CA;93033;(805) 486-8887;www.flooring101.com
623;Texas Floor Source;381 E Exchange Pkwy;Allen;TX;75002;(972) 424-4070;www.texasfloorsource.net
624;Lewis Floor & Home;1840 Skokie Blvd;Northbrook;IL;60062;(847) 835-2400;www.lewisfloorandhome.com
625;Bay Area Floors Aptos;2617 41st Ave;Soquel;CA;95073;(831) 662-3000;www.bay-area-floors.com
627;Pottery Barn;3675 Galleria;Minneapolis;MN;55435;(952) 925-1610;www.potterybarn.com
628;Pottery Barn;8555 Park Meadows Center Dr;Lone Tree;CO;80124;(303) 792-2136;www.potterybarn.com
629;Tom Duffy Co;31 Simms St;San Rafael;CA;94901;(415) 454-9721;www.tomduffy.com
631;Patterson Flynn & Martin;979 3rd Ave Ste 632;New York;NY;10022;(212) 688-7700;www.pattersonflynnmartin.com
634;Blue Ridge Builders Supply Inc;5221 Rockfish Gap Tpke;Charlottesville;VA;22903;(434) 823-1387;www.brbs.net
637;Sergenians Wallcoverings;3812 Kipp St;Madison;WI;53718;(608) 273-6300;www.sergenians.com
638;American Products;11815 Downs Rd;Pineville;NC;28134;(704) 588-2400;www.ampro-online.com
639;Quality Tile Corp;2541 Boston Rd;Bronx;NY;10467;(718) 653-0830;www.qualitytilecorp.com
640;Brastile Tile & Marble;110 NE 179th St;Miami;FL;33162;(305) 653-8337;www.brastile.com
642;ME Sabosik Associates Inc;2319 Bridge Ave;Point Pleasant Beach;NJ;8742;(732) 892-2800;www.sabosik.com
643;Mooring Recovery Services;2080 N State Highway 360;Grand Prairie;TX;75050;(817) 293-9953;www.mooringusa.com
644;Doyle's Abbey Carpet;20041 Point Lookout Rd;Lexington Park;MD;20653;(301) 994-3650;greatmills.buyabbey.com
646;Lifestyle Carpets;5723 Benjamin Center Dr;Tampa;FL;33634;(813) 886-4295;www.lifestyleflooringinc.com
647;Hendricksen Naturlich Flooring Inc;7120 Keating Ave;Sebastopol;CA;95472;(707) 829-3959;www.naturalfloors.net
648;Interior Logic Group;4500 SE Criterion Ct Ste 100;Portland;OR;97222;(503) 654-0206;www.interiorlogicgroup.com
650;Fair Price Carpets;1070 Center St;Riverside;CA;92507;(951) 684-8578;www.fairpricecarpets.com
653;Dalton Wholesale Floors;411 Soho Dr;Adairsville;GA;30103;(770) 773-2681;www.daltonwholesalefloors.com
654;Z Sport Flooring;350 Betchan St;Lake Dallas;TX;75065;(940) 497-4994;www.zfloor.com
656;Corporate Floors Inc;1712 Minters Chapel Rd;Grapevine;TX;76051;(817) 329-7100;www.corporatefloors.com
658;S & G Discount Carpet;10171 S De Anza Blvd;Cupertino;CA;95014;(408) 510-3310;www.sgcarpet.com
660;619 M Floor Covering;1015 National City Blvd;National City;CA;91950;(619) 791-5859;www.619mfloorcovering.com
661;Cunningham Flooring Direct;2720 E Lakin Dr;Flagstaff;AZ;86004;(928) 526-9100;www.flagstaffsfa.com
662;Flooring Resources Corporation;600 Pratt Blvd;Elk Grove Village;IL;60007;(847) 640-7300;www.flooringresources.com
663;ReSource Floors Inc;9881 Carroll Centre Rd;San Diego;CA;92126;(858) 536-8577;www.resourcefloors.com
665;S & G Carpet & More;1830 Hillsdale Ave Ste 1;San Jose;CA;95124;(408) 414-1188;www.sgcarpet.com
666;Ohio Valley Flooring Distribution;4333 Bethany Rd;Mason;OH;45040;(513) 229-3299;www.ovf.com
667;Conklin Brothers of San Jose;2250 Almaden Expy;San Jose;CA;95125;(408) 266-2250;www.conklinbros.com
668;Atiyeh Bros Rug & Carpet;6750 SW Bonita Rd;Portland;OR;97224;(503) 639-8642;www.atiyehbros.com
669;Brock Contract Services;1108 Nowell Rd;Raleigh;NC;27607;(919) 747-7474;www.brockcontract.com
671;Pottery Barn;212 Bellevue Sq;Bellevue;WA;98004;(425) 451-0097;www.potterybarn.com
672;Pottery Barn;262 Plaza Frontenac St;Saint Louis;MO;63131;(314) 996-2630;www.potterybarn.com
673;Pottery Barn;8004 Tysons Corner Ctr;Mc Lean;VA;22102;(703) 288-0316;www.potterybarn.com
674;Stanton Carpet;100 Sunnyside Blvd Ste 100;Woodbury;NY;11797;(516) 822-5878;www.stantoncarpet.com
676;G S Floor Designs Inc;845 W University Dr;Arlington Heights;IL;60004;(847) 394-4000;www.gsfloor.com
677;Carpet Pros;700 N Batavia St;Orange;CA;92868;(714) 628-1575;www.thecarpetpros.com
678;New West Design;30 Rancho Cir;Lake Forest;CA;92630;(949) 855-3277;www.newwestdesigns.com
679;Pottery Barn;7007 Friars Rd Ste 590;San Diego;CA;92108;(619) 294-2364;www.potterybarn.com
681;STARK;979 3rd Ave Fl 11;New York;NY;10022;(844) 407-8275;www.starkcarpet.com
682;G & A Flooring;27992 Camino Capistrano Ste A;Laguna Niguel;CA;92677;(949) 364-8400;www.gaflooring.net
683;JM Flooring;4747 Oceanside Blvd Ste L;Oceanside;CA;92056;(760) 509-4604;www.jm-flooring.com
684;Architectural Ceramics Inc;1803 Research Blvd Ste 402;Rockville;MD;20850;(301) 656-5522;www.architecturalceramics.com
689;Bennetts Carpets Inc;149 Steve Dr;Russell Springs;KY;42642;(270) 866-6930;www.bennettscarpets.com
696;Millwood Specialty Flooring;2213 Progress Rd;Ellijay;GA;30540;(706) 276-3300;www.millwoodspecialtyflooring.com
697;New York Carpets;1225 S State College Blvd;Anaheim;CA;92806;(714) 778-3585;www.newyorkcarpets.com
698;Mercier Carpet;1343 Riverdale St Apt 1;West Springfield;MA;1089;(413) 736-5811;www.merciercarpet.com
701;General Floor;300 Benigno Blvd;Bellmawr;NJ;8031;(856) 931-2288;www.generalfloor.com
712;Baker Brothers Area Rugs & Flooring;4219 E Broadway Rd Ste 116;Phoenix;AZ;85040;(602) 431-1200;www.bakerbros.com
715;Cyr Lumber & Home Center;39 Rockingham Rd;Windham;NH;3087;(603) 898-5000;www.cyrlumber.com
717;Fairhaven Floors;2001 Masonry Way Ste 106;Bellingham;WA;98226;(360) 820-1678;www.fairhavenfloors.com
719;Levi's 4 Floors;2035 Polaris Pkwy;Columbus;OH;43240;(614) 848-9900;www.levis4floors.com
722;RC Carpet Outlet;25609 John J Williams Hwy;Millsboro;DE;19966;(302) 947-1585;www.rccarpet.net
723;Works Floor & Wall;979 S Gene Autry Trl;Palm Springs;CA;92264;(760) 770-5778;www.twfaw.com
728;Menlo Flooring & Design;905 El Camino Real;Menlo Park;CA;94025;(650) 384-6326;www.menloflooring.com
730;S & G Carpets and More;571 Contra Costa Blvd;Pleasant Hill;CA;94523;(925) 771-6000;www.sgcarpet.com
732;Glamour Flooring;21030 Victory Blvd;Woodland Hills;CA;91367;(818) 963-0878;www.glamourflooringla.com
733;Dalton Carpet One Floor & Home;300 Commerce Blvd;Athens;GA;30606;(706) 485-0321;www.daltoncarpetonegainesville.com
735;Cloud Carpet One Floor & Home;6555 S Valley View Blvd Ste 500;Las Vegas;NV;89118;(702) 798-0798;www.cloudcarpetonelasvegas.com
736;Impact Property Solutions;11700 Stonehollow Dr Ste 125;Austin;TX;78758;(512) 833-6399;www.impactpropertysolutions.com
737;Floorgate Inc;3350 N San Fernando Rd;Los Angeles;CA;90065;(323) 478-2000;www.floorgate.com
739;Highlands Floor & Window Coverings;2009 N 4th St;Flagstaff;AZ;86004;(928) 774-6700;www.highlandsfloorcoverings.com
740;Gary Leimer Inc;610 E 55th Ave Unit 450;Denver;CO;80216;(303) 297-9261;www.garyleimer.com
741;Pottery Barn;1850 2nd St Ste 104;Highland Park;IL;60035;(847) 681-9873;www.potterybarn.com
744;Rug Co Ltd;320 N Clark St;Chicago;IL;60654;(312) 379-1700;www.therugcompany.com
745;Freds Carpets Plus Colortile;2153 Torrance Blvd;Torrance;CA;90501;(310) 533-8133;www.fredscarpetsplus.com
746;Resource Colorado;700 W Mississippi Ave;Denver;CO;80223;(303) 756-7100;www.resourcecolorado.com
747;Pottery Barn;3111 W Chandler Blvd Ste 1000;Chandler;AZ;85226;(480) 899-7055;www.potterybarn.com
749;Pottery Barn;1701 S Lindbergh Blvd;Saint Louis;MO;63131;(314) 996-2630;www.potterybarn.com
750;Chesterfield Tile Co Inc;131 Granite Springs Rd;Richmond;VA;23225;(804) 276-6725;www.chesterfieldtile.com
753;Pottery Barn;4720 Spottswood Ave;Memphis;TN;38117;(901) 818-9770;www.potterybarn.com
756;Superior Marble & Stone Inc;3100 Frederick Blvd;Portsmouth;VA;23704;(757) 393-7785;www.superiorstone.net
757;Myers Carpet;1500 Northside Dr NW;Atlanta;GA;30318;(404) 352-8141;www.myerscarpetatlanta.com
758;Buena Tile And Stone;518 E Haley St;Santa Barbara;CA;93103;(805) 963-8638;www.buenatile.com
759;Best Tile;8 Stony Brook St;Ludlow;MA;1056;(413) 583-4246;www.eastcoasttile.com
760;Aura Hardwoods Lumber Co Inc;620 Quinn Ave;San Jose;CA;95112;(408) 275-1990;www.aurahardwoods.com
761;Americas Floor Source;3442 Millennium Ct;Columbus;OH;43219;(614) 237-3181;www.americasfloorsource.com
762;Prestige Flooring;1012 E Bidwell St;Folsom;CA;95630;(916) 790-8503;www.prestigeflooringinc.com
764;Pyramid Floor Coverings;4370 SE King Rd Ste 155;Portland;OR;97222;(971) 206-8964;www.pyramidfloorcover.com
765;Custom Hardwood Flooring Refinishing / Installation;6230 Wilshire Blvd;Los Angeles;CA;90048;(323) 799-9954;www.custom-hardwood-flooring.com
768;Britt's Home Furnishings;375 Buford Dr;Lawrenceville;GA;30046;(770) 682-2599;www.britts.com
770;Rasa Floors;2833 Eisenhower St Ste 100;Carrollton;TX;75007;(972) 242-6666;www.rasafloors.com
772;KV Flooring;3261 Ruckriegel Pkwy;Louisville;KY;40299;(502) 267-4382;www.kvflooring.com
773;Highland Hardwoods;407 Route 125;Exeter;NH;3833;(603) 679-1230;www.highlandhardwoods.com
774;West TN Construction Services LLC;710 Airways Blvd;Jackson;TN;38301;(731) 343-4108;www.wtncs.com
775;Tile & Stone Works;12876 23 Mile Rd;Utica;MI;48315;(586) 254-1234;www.tilenstone.com
776;Church's Lumber Yard;107 S Squirrel Rd;Auburn Hills;MI;48326;(248) 852-3600;www.churchslumber.com
777;Chico Carpet One;2525 Dominic Dr;Chico;CA;95928;(530) 809-4060;www.carpetonechico.com
778;McFarland's Flooring Encounters;12702 Pacific Ave S;Tacoma;WA;98444;(253) 507-7976;www.mcfarlandsflooring.com
781;Masters Wholesale Distribution;2504 Mercantile Dr Ste A;Rancho Cordova;CA;95742;(916) 635-2504;www.masterwholesale.com
782;Keys Carpet & Wood Center;6227 Lee Hwy Ste 107;Chattanooga;TN;37421;(423) 892-1394;www.keyswoodandcarpet.net
784;Swisstrax Corporation;82579 Fleming Way Ste A;Indio;CA;92201;(760) 347-3330;www.swisstrax.com
786;Bare Foot Flooring Inc;75 Eureka Dr;Troy;PA;16947;(570) 297-3200;www.clc1.com
787;Unllin Flooring Nc Llc;550 Cloniger Dr;Thomasville;NC;27360;(336) 313-4000;www.unilin.com
789;Floor & Decor;2628 E Colonial Dr;Orlando;FL;32803;(407) 427-1979;www.flooranddecor.com
793;Marblelife Stone Tile Restoration PA;8500 Henry Ave Ste 45;Philadelphia;PA;19128;(610) 717-0486;www.marblelife-delawarevalley.com
795;Apollo Distributing Co;128 Passaic Ave;Fairfield;NJ;7004;(973) 228-5000;www.apollodist.com
796;Unique Tile Granite;2700 Amber Dr S;Fort Worth;TX;76133;(817) 715-5017;www.uniquetile.com
803;Anderson Construction Inc;9712 Somerset Blvd;Bellflower;CA;90706;(562) 408-3786;www.andersenbuilds.com
810;Splash;1237 Freedom Rd;Cranberry Township;PA;16066;(724) 772-1060;www.exploresplash.com
813;Mees Tile and Marble Inc;4536 Poplar Level Rd;Louisville;KY;40213;(502) 969-5858;www.meestile.com
814;Apex Flooring;20422 84th Ave S;Kent;WA;98032;(253) 872-5900;www.apexflooring.net
815;Flooring Systems Of Arizona;3501 E Golf Links Rd;Tucson;AZ;85713;(520) 745-0292;www.flooringsystemsaz.com
816;T Nickolas Co;3710 W Sunset Rd;Las Vegas;NV;89118;(702) 739-1416;www.tnickolas.com
817;Home+FloorShow;1475 Associates Dr;Dubuque;IA;52002;(563) 557-9952;www.floorshowcompanies.com
818;651 Carpet;613 County Road E W;Saint Paul;MN;55126;(651) 227-7387;www.651carpets.com
820;Architectural Brick & Tile;8610 E 106th St;Fishers;IN;46037;(317) 842-2888;www.archbricktile.com
821;CW Custom Flooring;2221 Century Cir;Irving;TX;75062;(972) 573-6404;www.cwcustomflooring.com
822;Shoreline Flooring Supplies;914 SE 14th Pl;Cape Coral;FL;33990;(239) 573-1455;www.shoreline-flooring.com
823;Images Flooring Inc;340 E 56th Ave;Denver;CO;80216;(303) 937-9221;www.imagesflooring.com
825;Medallion Outlet;955 Park Center Dr;Vista;CA;92081;(760) 727-8494;www.medallionoutlet.com
827;Pottery Barn;310 NW 23rd Ave;Portland;OR;97210;(503) 525-0280;www.potterybarn.com
828;Expert Floor Covering Corp;4105 Holly St Ste 4;Denver;CO;80216;(303) 825-6644;www.expertfloor.com
829;Pottery Barn;2111 N Clybourn Ave;Chicago;IL;60614;(773) 525-8349;www.potterybarn.com
830;Pottery Barn;189 the Grove Dr Ste F30;Los Angeles;CA;90036;(323) 549-9344;www.potterybarn.com
835;Tufenkian Import-Export Ventur;919 3rd Ave Frnt 1;New York;NY;10022;(212) 475-2475;www.tufenkiancarpets.com
837;Pottery Barn;3393 Peachtree Rd NE Ste 2046A;Atlanta;GA;30326;(404) 812-9726;www.potterybarn.com
842;Filling Marble & Tile;121 Philadelphia Ave;Egg Harbor City;NJ;8215;(609) 593-3386;www.fillingmarble.com
843;Metaphor Bronz Tileworks LLC;245 S Main St;Morrill;ME;4952;(207) 342-2597;www.metaphorbronze.com
847;De Soto Sales;16147 Covello St;Van Nuys;CA;91406;(818) 994-1947;www.desotosales.com
848;Pacific Flooring Supply Co;770 Tennessee St;San Francisco;CA;94107;(415) 826-4375;www.pacificflooringsupply.com
850;Midwood Lumber & Millwork Inc;1169 Coney Island Ave;Brooklyn;NY;11230;(718) 859-8100;www.midwoodlumber.com
859;Carpet King;8117 Wedgwood Ln N;Osseo;MN;55369;(763) 999-6139;www.carpetking.com
860;Andreola Terrazzo & Restoration;5527 Redfield St;Dallas;TX;75235;(972) 487-1919;www.andreolarestoration.com
864;Turner-Brooks;28811 John R Rd;Madison Heights;MI;48071;(248) 548-3400;www.turnerbrooks.com
865;Metro Carpets;1525 Elm Hill Pike;Nashville;TN;37210;(615) 228-6477;www.metrocarpets.com
867;Hoem & Associate;951 Linden Ave;South San Francisco;CA;94080;(650) 871-5194;www.hoemassociates.com
868;Merrimac Tile Company Fax;8 Merrill Industrial Dr Unit 2;Hampton;NH;3842;(603) 432-2544;www.merrimactile.com
869;Huron Carpet;30467 Beck Rd;Wixom;MI;48393;(248) 668-3137;www.huroncarpetinc.com
872;Intertech Flooring;8015 Burleson Rd # 500;Austin;TX;78744;(512) 385-4574;www.intertechflooring.com
873;Cincinnati Floor Co;5162 Broerman Ave;Cincinnati;OH;45217;(513) 641-4500;www.cincinnatifloor.com
874;Shoreline Flooring Supplies;7294 NW 70th St;Miami;FL;33166;(305) 887-2233;www.shoreline-flooring.com
875;United Linen & Uniform Services;400 SW Frank Phillips Blvd;Bartlesville;OK;74003;(918) 583-6202;www.unitedlinen.com
876;CC Carpet;7600 Ambassador Row;Dallas;TX;75247;(214) 631-0704;www.cccarpet.com
879;Tile Superstore & More;2411 7th St NW;Rochester;MN;55901;(507) 285-1109;www.tilesuperstore.org
880;Conklin Bros Carpet;1100 Selby St;San Francisco;CA;94124;(415) 282-1822;www.conklincarpet.com
881;Contract Carpet Corporation;850 Enterprise Way;Fullerton;CA;92831;(714) 630-2600;www.contractcarpetcorp.com
882;Venetian Blind Carpet One;2504 Bissonnet St;Houston;TX;77005;(713) 528-2404;www.vbaf.com
884;Lippert's Carpet One;1150 Rogue River Hwy;Grants Pass;OR;97527;(541) 476-7641;www.lipperts.com
885;Carter Wood Floors;5325 Cherry Ave;Long Beach;CA;90805;(714) 845-7669;www.carterwoodfloors.com
886;Callahan's Carpet;5847 Darrow Rd;Hudson;OH;44236;(330) 342-0101;www.callahanscarpet.com
891;Beauvais Carpets;36 E 57th St Fl 2;New York;NY;10022;(212) 688-2229;www.beauvaiscarpets.com
892;Pottery Barn;24251 Town Center Dr Ste 115;Valencia;CA;91355;(661) 222-1180;www.potterybarn.com
895;Carpets Plus - Design Center;1301 W Sunset Blvd;Saint George;UT;84770;(435) 628-0870;www.carpetsplusdesign.com
898;Lombardi Contracting Corporation;7744 Formula Pl;San Diego;CA;92121;(858) 566-0060;www.lombardicontracting.com
899;Roseville Carpet One;1109 Smith Ln;Roseville;CA;95661;(916) 782-1188;www.rosevillecarpetoneroseville.com
900;The Tile Lounge;220 Chambers Bridge Rd;Brick;NJ;8723;(732) 456-8881;www.thetilelounge.com
901;AJ Flooring Specialist Services Inc;599 Maguire Rd;Ocoee;FL;34761;(407) 347-0374;www.ajflooring.com
903;Shoreline Flooring Supplies;2886 S Park Rd;Hallandale;FL;33009;(954) 241-7093;www.shoreline-flooring.com
906;Elite Flooring of Alachua;13723 NW US Highway 441;Alachua;FL;32615;(352) 474-0566;www.eliteflooringofalachua.com
907;Macbeath Hardwood Co;1576 S 300 W;Salt Lake City;UT;84115;(801) 484-7616;www.macbeath.com
908;Vanguard Commercial Flooring;1325 Oakbrook Dr Ste E;Norcross;GA;30093;(678) 395-7217;www.vanguard-cf.com
910;All Stiles Inc;1099 State Route 17M;Monroe;NY;10950;(845) 783-3121;www.allstilesinc.com
912;Floor Trader;5330 Jersey Ridge Rd;Davenport;IA;52807;(563) 323-6000;www.thefloortrader.com
914;Ceramic Matrix;1250 Wallace Dr Ste N;Delray Beach;FL;33444;(561) 353-1449;www.ceramicmatrix.com
916;Stone Restoration Service;1407 Allen Dr Ste I;Troy;MI;48083;(248) 220-1672;www.srsdetroit.com
918;Rightway Mat Inc;2800 Regal Rd;Plano;TX;75075;(972) 867-7961;www.logomats.com
919;Cal Custom Tile;1300 Commerce Way;Sanger;CA;93657;(559) 875-1460;www.calcustomtile.com
920;Beavertooth Oak;441 S Fir St;Medford;OR;97501;(541) 779-1942;www.beavertooth.net
921;Shoreline Flooring Supplies;107 Truman St;Fort Walton Beach;FL;32547;(850) 863-9400;www.shoreline-flooring.com
922;Floor & Decor;3443 W Addison St;Chicago;IL;60618;(773) 539-1590;www.flooranddecor.com
923;Midwest Tile;200 W Industrial Lake Dr;Lincoln;NE;68528;(402) 476-2542;www.midwesttile.com
926;Keith Trembley Builder Inc;9 County Rd;Milford;ME;4461;(207) 827-4205;www.keithtrembley.com
929;B-Line Construction;1812 Tribute Rd Ste D;Sacramento;CA;95815;(907) 474-0200;www.blineconstruction.com
944;Sarasota Wholesale Flooring Inc;1931 13th St;Sarasota;FL;34236;(941) 952-1982;www.sarasotastair.com
945;High Brothers Inc;259 Old South 5;Camdenton;MO;65020;(573) 346-5663;www.highbrotherslumber.com
947;M & M Carpet & Tile;1301 Lake Washington Rd;Melbourne;FL;32935;(321) 254-5415;www.mmcarpetandtile.com
950;Smiths Floor Coverings;1392 E Highway 166;Bowdon;GA;30108;(770) 258-2205;www.smithsfloorcoverings.com
952;Floor Expo;18020 Euclid St;Fountain Valley;CA;92708;(714) 979-1007;www.floorexpoanddesign.com
967;Alpha Omega Contractors Inc;2641 NE 5th Ave Ste D;Pompano Beach;FL;33064;(561) 287-7917;www.alphaomegacontractors.com
981;D & M Flooring America;309 Allegiance Ct;Appleton;WI;54913;(920) 788-5066;www.dminteriorsflooring.com
982;Smith Flooring Inc;1501 W US Highway 60;Mountain View;MO;65548;(417) 934-2291;www.smithflooring.com
983;Montauk Rug & Carpet;65 Price Pkwy;Farmingdale;NY;11735;(516) 293-3900;www.montaukcarpet.com
986;Hernandez Carpet Brokers Inc;6601 Telegraph Rd;Los Angeles;CA;90040;(323) 838-5450;www.hernandezwholesaleflooring.com
992;Happy Floors;18000 State Road 9;Miami;FL;33162;(305) 690-8989;www.happy-floors.com
993;Travis Tile Sales Inc;10542 Sentinel St;San Antonio;TX;78217;(210) 653-8372;www.travistile.com
995;Georgia Carpets;229 W Ogden Ave Lowr;Westmont;IL;60559;(630) 852-5821;www.georgiacarpets.com
997;Pottery Barn;3333 Buford Dr Ste 1056;Buford;GA;30519;(678) 482-4261;www.potterybarn.com
999;Tile & Designs Inc;229 Spahr St;Pittsburgh;PA;15232;(412) 362-8453;www.tileanddesigns.com
1000;Artistic Tile Co;661 E 48th Ave;Anchorage;AK;99503;(907) 561-1805;www.artistictile.com
1002;Town & Country Ceramic Tile Co;10 N Airmont Rd;Suffern;NY;10901;(845) 357-5553;www.tctile.com
1006;Bloomsburg Carpet;49 W 23rd St Fl 4;New York;NY;10010;(212) 688-7447;www.bloomsburgcarpet.com
1007;Franklins Flooring Inc;5275 NW 36th Ave;Miami;FL;33142;(305) 638-0014;www.franklin-flooring.com
1012;Design Materials Inc;11716 Warfield St;San Antonio;TX;78216;(210) 344-3591;www.designmaterialsinc.com
1016;Pacific Flooring Supply Co;4220 Hubbard St;Emeryville;CA;94608;(510) 654-0485;www.pacificflooringsupply.com
1017;Doug Ashy Building Materials;1910 E McNeese St;Lake Charles;LA;70607;(337) 477-0976;www.dougashy.com
1023;Village Madera Character;10100 Marshall Dr;Lenexa;KS;66215;(913) 859-9779;www.villagiomadera.com
1024;Smart Carpet and Flooring;1913 Atlantic Ave Ste R4;Manasquan;NJ;8736;(732) 292-6100;www.smartcarpet.com
1026;Milliken Floors;1050 Sansome St Fl 3;San Francisco;CA;94111;(415) 932-6546;floors.milliken.com
1034;Tafuri Tile & Marble Inc;2734 Aldred Ave;Oceanside;NY;11572;(516) 536-6979;www.tafuritileandmarble.com
1040;Bob Spoor Masonry & Tile;3095 Kerner Blvd Ste W;San Rafael;CA;94901;(415) 457-3321;www.spoorstone.com
1041;Keene Builders Inc;702 Harrison St Ste B;Berkeley;CA;94710;(510) 260-0178;www.keenebuilders.com
1057;Absolute Marble & Granite Corp;1300 Taylors Ln;Riverton;NJ;8077;(856) 786-4888;www.absolutegranites.com
1065;The Atlas Group;2950 Highway 411 N;Chatsworth;GA;30705;(706) 695-6763;www.atlas-industries.com
1069;John Aga Oriental Rugs;8311 Melrose Ave;West Hollywood;CA;90069;(310) 659-4444;www.agajohncarpets.com
1070;Longust Flooring;1180 N Anaheim Blvd;Anaheim;CA;92801;(714) 491-4677;www.longust.com
1072;Pottery Barn;403 Chestnut Ridge Rd;Woodcliff Lake;NJ;7677;(201) 307-1684;www.potterybarn.com
1073;Carlisle Wideplank Floors;1676 Route 9;Stoddard;NH;3464;(603) 446-3540;www.wideplankflooring.com
1075;Naffco;1510 S Macdill Ave;Tampa;FL;33629;(813) 254-4066;www.naffco.biz
